,Unnamed: 0,Date,Team,Acquired,Relinquished,Notes,Affected Player,Season,Injury Type,Injury Part,Injury Duration
1317,24753.0,2017-10-20,Hawks,,DeAndre' Bembry,placed on IL with fractured right wrist,DeAndre' Bembry,2017-18,fractured right wrist,hand,22
1318,24749.0,2017-10-20,Blazers,,Wade Baldwin IV,placed on IL with surgery on right thumb,Wade Baldwin IV,2017-18,surgery on right thumb,hand,107
1319,24760.0,2017-10-20,Lakers,,Luol Deng,placed on IL with surgery on right pectoral muscle (out indefinitely),Luol Deng,2017-18,surgery on right pectoral muscle ,upper body,14
1320,24762.0,2017-10-20,Magic,,Aaron Gordon,placed on IL with sore left ankle,Aaron Gordon,2017-18,sore left ankle,foot,4
1321,24751.0,2017-10-20,Celtics,,Marcus Smart,placed on IL with sore ankle,Marcus Smart,2017-18,sore ankle,foot,6
1322,24777.0,2017-10-20,Wizards,,Jason Smith,placed on IL with sprained right shoulder,Jason Smith,2017-18,sprained right shoulder,upper body,5
1323,24768.0,2017-10-20,Pacers,,Myles Turner,placed on IL with concussion,Myles Turner,2017-18,concussion,head and neck,99
1324,24774.0,2017-10-20,Warriors,,Omri Casspi,placed on IL with sprained left ankle,Omri Casspi,2017-18,sprained left ankle,foot,3
1325,24766.0,2017-10-20,Nets,,Jeremy Lin,placed on IL recovering from surgery on right knee to repair ruptured patella tendon (out for season),Jeremy Lin,2017-18,L recovering from surgery on right knee to repair ruptured patella tendon (out for season),knee,346
1326,24787.0,2017-10-21,Heat,,Hassan Whiteside,placed on IL with bruised left knee,Hassan Whiteside,2017-18,bruised left knee,knee,11
1327,24800.0,2017-10-21,Rockets,,Chris Paul,placed on IL with bruised left knee,Chris Paul,2017-18,bruised left knee,knee,26
1328,24792.0,2017-10-21,Knicks,,Frank Ntilikina,placed on IL with sprained left ankle,Frank Ntilikina,2017-18,sprained left ankle,foot,6
1329,24795.0,2017-10-21,Magic,,Elfrid Payton,placed on IL with sore/strained left hamstring,Elfrid Payton,2017-18,sore,upper leg,18
1330,24785.0,2017-10-21,Grizzlies,,JaMychal Green,placed on IL with sprained left ankle,JaMychal Green,2017-18,sprained left ankle,foot,24
1331,24779.0,2017-10-21,76ers,,Joel Embiid,placed on IL with rehab of left knee,Joel Embiid,2017-18,rehab of left knee,knee,2
1332,24790.0,2017-10-21,Jazz,,Rodney Hood,placed on IL with strained left calf,Rodney Hood,2017-18,strained left calf,lower leg,4
1333,24783.0,2017-10-21,Cavaliers,,Derrick Rose,placed on IL with sprained left ankle,Derrick Rose,2017-18,sprained left ankle,foot,8
1334,24808.0,2017-10-23,Hawks,,Dennis Schröder,placed on IL with sprained left ankle,Dennis Schröder,2017-18,sprained left ankle,foot,4
1335,24810.0,2017-10-23,Hornets,,Julyan Stone,placed on IL with strained left hamstring,Julyan Stone,2017-18,strained left hamstring,upper leg,37
1336,24819.0,2017-10-23,Raptors,,Jonas Valanciunas,placed on IL with sprained left ankle,Jonas Valanciunas,2017-18,sprained left ankle,foot,9
1337,24812.0,2017-10-23,Hornets,,Michael Carter-Williams,placed on IL with sore knee,Michael Carter-Williams,2017-18,sore knee,knee,13
1338,24828.0,2017-10-24,Clippers,,Milos Teodosic,placed on IL with plantar fascia in left foot,Milos Teodosic,2017-18,plantar fascia in left foot,foot,48
1339,24843.0,2017-10-25,Rockets,,Nene,placed on IL with sore left Achilles,Nene,2017-18,sore left Achilles,foot,3
1340,24844.0,2017-10-25,Rockets,,Trevor Ariza,placed on IL with sprained left foot,Trevor Ariza,2017-18,sprained left foot,foot,3
1341,24839.0,2017-10-25,Nets,,D'Angelo Russell,placed on IL with sprained right knee,D'Angelo Russell,2017-18,sprained right knee,knee,2
1342,24856.0,2017-10-27,Knicks,,Ron Baker,placed on IL with sore left ankle,Ron Baker,2017-18,sore left ankle,foot,28
1343,24887.0,2017-10-29,Kings,,Zach Randolph,placed on IL for rest / sore left foot,Zach Randolph,2017-18,L for rest / sore left foot,foot,2
1344,24883.0,2017-10-29,Hawks,,Ersan Ilyasova,placed on IL with bone bruise in left knee / strained left knee,Ersan Ilyasova,2017-18,bone bruise in left knee ,knee,12
1345,24895.0,2017-10-29,Spurs,,Joffrey Lauvergne,placed on IL with sprained right ankle,Joffrey Lauvergne,2017-18,sprained right ankle,foot,16
1346,24893.0,2017-10-29,Nets,,Quincy Acy,placed on IL with strained left groin,Quincy Acy,2017-18,strained left groin,upper leg,8
1347,24892.0,2017-10-29,Nets,,DeMarre Carroll,placed on IL with sore right ankle,DeMarre Carroll,2017-18,sore right ankle,foot,2
1348,24899.0,2017-10-30,76ers,,J.J. Redick,placed on IL with tightness in lower back,J.J. Redick,2017-18,tightness in lower back,back,2
1349,24901.0,2017-10-30,76ers,,Markelle Fultz,placed on IL with sore right shoulder,Markelle Fultz,2017-18,sore right shoulder,upper body,147
1350,24909.0,2017-10-30,Mavericks,,Dorian Finney-Smith,placed on IL with left knee tendinitis,Dorian Finney-Smith,2017-18,left knee tendinitis,knee,8
1351,24926.0,2017-11-01,Cavaliers,,Iman Shumpert,placed on IL with sore right knee,Iman Shumpert,2017-18,sore right knee,knee,6
1352,24924.0,2017-11-01,Blazers,,Meyers Leonard,placed on IL with sprained right ankle,Meyers Leonard,2017-18,sprained right ankle,foot,14
1353,24931.0,2017-11-01,Jazz,,Joe Johnson,placed on IL with sore right wrist,Joe Johnson,2017-18,sore right wrist,hand,44
1354,24942.0,2017-11-02,Blazers,,Al-Farouq Aminu,placed on IL with sprained right ankle,Al-Farouq Aminu,2017-18,sprained right ankle,foot,28
1355,24958.0,2017-11-03,Pistons,,Jon Leuer,placed on IL with sprained left ankle,Jon Leuer,2017-18,sprained left ankle,foot,12
1356,24952.0,2017-11-03,Lakers,,Larry Nance Jr.,placed on IL recovering from surgery on left hand/thumb to repair fracture,Larry Nance Jr.,2017-18,L recovering from surgery on left hand/thumb to repair fracture,hand,24
1357,24951.0,2017-11-03,Lakers,,Andrew Bogut,placed on IL with tightness in back,Andrew Bogut,2017-18,tightness in back,back,5
1358,24947.0,2017-11-03,Cavaliers,,Tristan Thompson,placed on IL with strained left calf,Tristan Thompson,2017-18,strained left calf,lower leg,39
1359,24978.0,2017-11-05,Wizards,,John Wall,placed on IL with sprained left shoulder,John Wall,2017-18,sprained left shoulder,upper body,2
1360,24977.0,2017-11-05,Spurs,,Derrick White,placed on IL with fractured right wrist,Derrick White,2017-18,fractured right wrist,hand,28
1361,24974.0,2017-11-05,Pacers,,T.J. Leaf,placed on IL with sprained left ankle,T.J. Leaf,2017-18,sprained left ankle,foot,2
1362,24980.0,2017-11-06,Celtics,,Marcus Morris,placed on IL with rehab of left knee,Marcus Morris,2017-18,rehab of left knee,knee,2
1363,24981.0,2017-11-06,Hawks,,Mike Muscala,placed on IL with sprained left ankle,Mike Muscala,2017-18,sprained left ankle,foot,12
1364,24982.0,2017-11-06,Nets,,Jarrett Allen,placed on IL with strained left foot,Jarrett Allen,2017-18,strained left foot,foot,8
1365,24989.0,2017-11-07,Bulls,,David Nwaba,placed on IL with sprained right ankle,David Nwaba,2017-18,sprained right ankle,foot,24
1366,24995.0,2017-11-07,Nets,,Trevor Booker,placed on IL with sore lower back,Trevor Booker,2017-18,sore lower back,back,3
1367,24996.0,2017-11-07,Pacers,,Domantas Sabonis,placed on IL with bruised right calf,Domantas Sabonis,2017-18,bruised right calf,lower leg,3
1368,25002.0,2017-11-08,Celtics,,Al Horford,placed on IL with concussion,Al Horford,2017-18,concussion,head and neck,4
1369,25006.0,2017-11-08,Knicks,,Kristaps Porzingis,placed on IL with sprained left ankle,Kristaps Porzingis,2017-18,sprained left ankle,foot,3
1370,25010.0,2017-11-08,Magic,,D.J. Augustin,placed on IL with strained left hamstring ,D.J. Augustin,2017-18,strained left hamstring ,upper leg,10
1371,25012.0,2017-11-08,Pistons,,Stanley Johnson,placed on IL with left hip flexor injury,Stanley Johnson,2017-18,left hip flexor injury,core and hip,7
1372,25014.0,2017-11-08,Warriors,,Kevin Durant,placed on IL with bruised left thigh,Kevin Durant,2017-18,bruised left thigh,upper leg,3
1373,25021.0,2017-11-09,Nuggets,,Tyler Lydon,placed on IL with ankle injury,Tyler Lydon,2017-18,ankle injury,foot,11
1374,25019.0,2017-11-09,Cavaliers,,Derrick Rose,placed on IL with sprained left ankle,Derrick Rose,2017-18,sprained left ankle,foot,70
1375,25016.0,2017-11-09,76ers,,Jerryd Bayless,placed on IL with bruised left wrist,Jerryd Bayless,2017-18,bruised left wrist,hand,9
1376,25028.0,2017-11-10,Clippers,,Patrick Beverley,placed on IL with sore right knee,Patrick Beverley,2017-18,sore right knee,knee,7
1377,25039.0,2017-11-10,Suns,,Greg Monroe,placed on IL with strained left calf,Greg Monroe,2017-18,strained left calf,lower leg,6
1378,25040.0,2017-11-10,Suns,,Tyson Chandler,placed on IL with back spasms,Tyson Chandler,2017-18,back spasms,back,1
1379,25041.0,2017-11-10,Thunder,,Steven Adams,placed on IL with bruised right calf,Steven Adams,2017-18,bruised right calf,lower leg,7
1380,25051.0,2017-11-11,Nets,,Spencer Dinwiddie,placed on IL with tightness in right hamstring,Spencer Dinwiddie,2017-18,tightness in right hamstring,upper leg,3
1381,25043.0,2017-11-11,76ers,,Nik Stauskas,placed on IL with sprained right ankle,Nik Stauskas,2017-18,sprained right ankle,foot,19
1382,25048.0,2017-11-11,Kings,,Harry Giles,placed on IL recovering from surgery / rehab of knees (out for season),Harry Giles,2017-18,L recovering from surgery / rehab of knees (out for season),knee,324
1383,25053.0,2017-11-11,Nuggets,,Gary Harris,placed on IL with sore right shoulder,Gary Harris,2017-18,sore right shoulder,upper body,6
1384,25059.0,2017-11-11,Suns,,Jared Dudley,placed on IL with sprained right knee,Jared Dudley,2017-18,sprained right knee,knee,13
1385,25064.0,2017-11-12,Celtics,,Kyrie Irving,placed on IL with minor facial fracture,Kyrie Irving,2017-18,minor facial fracture,head and neck,2
1386,25066.0,2017-11-12,Mavericks,,Devin Harris,placed on IL with bruised ribs,Devin Harris,2017-18,bruised ribs,core and hip,5
1387,25072.0,2017-11-13,Hawks,,DeAndre' Bembry,placed on IL recovering from surgery on right wrist to repair fracture,DeAndre' Bembry,2017-18,L recovering from surgery on right wrist to repair fracture,hand,9
1388,25074.0,2017-11-13,Jazz,,Rudy Gobert,placed on IL with bruised tibia in right leg,Rudy Gobert,2017-18,bruised tibia in right leg,lower leg,21
1389,25079.0,2017-11-13,Warriors,,Stephen Curry,placed on IL with bruised right thigh,Stephen Curry,2017-18,bruised right thigh,upper leg,3
1390,25091.0,2017-11-14,Raptors,,Norman Powell,placed on IL with right hip pointer,Norman Powell,2017-18,right hip pointer,core and hip,8
1391,25087.0,2017-11-14,Nets,,D'Angelo Russell,placed on IL with bruised left knee,D'Angelo Russell,2017-18,bruised left knee,knee,66
1392,25086.0,2017-11-14,Mavericks,,Dorian Finney-Smith,placed on IL with tendinitis in left knee/quadriceps,Dorian Finney-Smith,2017-18,tendinitis in left knee,knee,116
1393,25101.0,2017-11-15,Grizzlies,,Mike Conley,placed on IL with sore left Achilles (out for season),Mike Conley,2017-18,sore left Achilles ,foot,320
1394,25104.0,2017-11-15,Hornets,,Treveon Graham,placed on IL with bruised right quadriceps,Treveon Graham,2017-18,bruised right quadriceps,upper leg,2
1395,25135.0,2017-11-17,Jazz,,Thabo Sefolosha,placed on IL with sore right knee,Thabo Sefolosha,2017-18,sore right knee,knee,1
1396,25144.0,2017-11-17,Raptors,,Serge Ibaka,placed on IL with swelling in left knee,Serge Ibaka,2017-18,swelling in left knee,knee,2
1397,25143.0,2017-11-17,Raptors,,Delon Wright,placed on IL with dislocated right shoulder,Delon Wright,2017-18,dislocated right shoulder,upper body,28
1398,25141.0,2017-11-17,Pistons,,Jon Leuer,placed on IL with sprained left ankle  (out for season),Jon Leuer,2017-18,sprained left ankle  ,foot,318
1399,25133.0,2017-11-17,Heat,,Okaro White,placed on IL with fractured left foot ,Okaro White,2017-18,fractured left foot ,foot,83
1400,25155.0,2017-11-18,Hawks,,Isaiah Taylor,placed on IL with eye contusion,Isaiah Taylor,2017-18,eye contusion,head and neck,12
1401,25152.0,2017-11-18,Bucks,,Matthew Dellavedova,placed on IL with left knee tendinitis,Matthew Dellavedova,2017-18,left knee tendinitis,knee,31
1402,25153.0,2017-11-18,Grizzlies,,Wayne Selden,placed on IL with sore right quadriceps,Wayne Selden,2017-18,sore right quadriceps,upper leg,43
1403,25158.0,2017-11-18,Kings,,Buddy Hield,placed on IL with sore/sprained right ankle,Buddy Hield,2017-18,sore,foot,4
1404,25170.0,2017-11-19,Warriors,,Kevin Durant,placed on IL with sprained left ankle,Kevin Durant,2017-18,sprained left ankle,foot,3
1405,25174.0,2017-11-20,Cavaliers,,Iman Shumpert,placed on IL with left knee injury,Iman Shumpert,2017-18,left knee injury,knee,7
1406,25180.0,2017-11-20,Nuggets,,Paul Millsap,placed on IL with sprained left wrist,Paul Millsap,2017-18,sprained left wrist,hand,99
1407,25181.0,2017-11-20,Nuggets,,Wilson Chandler,placed on IL with sore lower back,Wilson Chandler,2017-18,sore lower back,back,2
1408,25175.0,2017-11-20,Grizzlies,,Brandan Wright,placed on IL with right groin injury,Brandan Wright,2017-18,right groin injury,upper leg,11
1409,25179.0,2017-11-20,Magic,,Jonathan Isaac,placed on IL with sprained right ankle,Jonathan Isaac,2017-18,sprained right ankle,foot,27
1410,25192.0,2017-11-22,Hawks,,Luke Babbitt,placed on IL with lower back injury,Luke Babbitt,2017-18,lower back injury,back,8
1411,25187.0,2017-11-22,Bucks,,John Henson,placed on IL with eye procedure,John Henson,2017-18,eye procedure,head and neck,3
1412,25185.0,2017-11-22,76ers,,Justin Anderson,placed on IL with shin splints in left leg,Justin Anderson,2017-18,shin splints in left leg,lower leg,8
1413,25212.0,2017-11-22,Clippers,,Patrick Beverley,placed on IL recovering from arthroscopic surgery on right knee to repair lateral meniscus (out for season),Patrick Beverley,2017-18,L recovering from arthroscopic surgery on right knee to repair lateral meniscus (out for season),knee,313
1414,25215.0,2017-11-24,Knicks,,Enes Kanter,placed on IL with back spasms,Enes Kanter,2017-18,back spasms,back,5
1415,25219.0,2017-11-24,Timberwolves,,Nemanja Bjelica,placed on IL with sprained left foot,Nemanja Bjelica,2017-18,sprained left foot,foot,31
1416,25222.0,2017-11-24,Warriors,,Kevin Durant,placed on IL with sprained left ankle,Kevin Durant,2017-18,sprained left ankle,foot,5
1417,25238.0,2017-11-25,Wizards,,John Wall,placed on IL with sore left knee / left knee inflammation,John Wall,2017-18,sore left knee ,knee,18
1418,25232.0,2017-11-25,Pacers,,Victor Oladipo,placed on IL with bruised right knee,Victor Oladipo,2017-18,bruised right knee,knee,2
1419,25252.0,2017-11-27,Warriors,,Stephen Curry,placed on IL with bruised right hand,Stephen Curry,2017-18,bruised right hand,hand,2
1420,25249.0,2017-11-27,Nets,,Rondae Hollis-Jefferson,placed on IL with sprained right ankle,Rondae Hollis-Jefferson,2017-18,sprained right ankle,foot,5
1421,25261.0,2017-11-28,Nuggets,,Wilson Chandler,placed on IL with sore lower back,Wilson Chandler,2017-18,sore lower back,back,6
1422,25259.0,2017-11-28,Cavaliers,,Iman Shumpert,placed on IL with left knee effusion,Iman Shumpert,2017-18,left knee effusion,knee,56
1423,25265.0,2017-11-29,Grizzlies,,Mario Chalmers,placed on IL with sore right ankle,Mario Chalmers,2017-18,sore right ankle,foot,2
1424,25267.0,2017-11-29,Hornets,,Kemba Walker,placed on IL with bruised left shoulder,Kemba Walker,2017-18,bruised left shoulder,upper body,5
1425,25272.0,2017-11-29,Lakers,,Kyle Kuzma,placed on IL with back spasms,Kyle Kuzma,2017-18,back spasms,back,3
1426,25269.0,2017-11-29,Knicks,,Frank Ntilikina,placed on IL with sprained left ankle,Frank Ntilikina,2017-18,sprained left ankle,foot,4
1427,25276.0,2017-11-29,Warriors,,David West,placed on IL with sore left knee,David West,2017-18,sore left knee,knee,2
1428,25289.0,2017-11-30,Clippers,,Blake Griffin,placed on IL with sprained MCL in left knee,Blake Griffin,2017-18,sprained MCL in left knee,knee,29
1429,25283.0,2017-11-30,76ers,,T.J. McConnell,placed on IL with bruised/sprained left shoulder,T.J. McConnell,2017-18,bruised,upper body,12
1430,25295.0,2017-11-30,Jazz,,Raul Neto,placed on IL with sore left hamstring,Raul Neto,2017-18,sore left hamstring,upper leg,4
1431,25291.0,2017-11-30,Hawks,,Dewayne Dedmon,placed on IL with stress reaction in left tibia,Dewayne Dedmon,2017-18,stress reaction in left tibia,lower leg,39
1432,25309.0,2017-12-01,Warriors,,Andre Iguodala,placed on IL with sore left knee,Andre Iguodala,2017-18,sore left knee,knee,3
1433,25303.0,2017-12-01,Jazz,,Rodney Hood,placed on IL with sore left ankle,Rodney Hood,2017-18,sore left ankle,foot,6
1434,25307.0,2017-12-01,Raptors,,Lucas Nogueira,placed on IL with strained right calf,Lucas Nogueira,2017-18,strained right calf,lower leg,25
1435,25306.0,2017-12-01,Magic,,Terrence Ross,placed on IL with sprained MCL in right knee and fractured right leg,Terrence Ross,2017-18,sprained MCL in right knee and fractured right leg,knee,128
1436,25315.0,2017-12-02,76ers,,Justin Anderson,placed on IL with shin splints in left leg,Justin Anderson,2017-18,shin splints in left leg,lower leg,26
1437,25319.0,2017-12-02,Grizzlies,,Brandan Wright,placed on IL with sore right groin,Brandan Wright,2017-18,sore right groin,upper leg,19
1438,25320.0,2017-12-02,Grizzlies,,Chandler Parsons,"placed on IL with sore right knee, sore right ankle",Chandler Parsons,2017-18,"sore right knee, sore right ankle",foot,4
1439,25322.0,2017-12-02,Hawks,,Mike Muscala,placed on IL with sprained left ankle,Mike Muscala,2017-18,sprained left ankle,foot,31
